Turtle,Are Testudines the crown group of the superorder Chelonia?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Are Testudines the crown group of the superorder Chelonia?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Do turtles breathe air?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Do turtles breathe air?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Are harvesting wild turtles legal anywhere?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Approximately how many species of Testudines are alive today?,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Approximately how many species of Testudines are alive today?,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Where is harvesting wild turtles legal?,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Where is harvesting wild turtles legal?,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,What was the largest ever chelonian?,Archelon ischyros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,What was the largest ever chelonian?,The great letherback sea tutrtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Is there a way to approximate the age of a turtle?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Is there a way to approximate the age of a turtle?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Can turtles spend all their time underwater?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Can turtles spend all their time underwater?,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Violin,Are violinists and fiddlers the same thing?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Violin,Are violinists and fiddlers the same thing?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Violin,Are violins a single size?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Violin,Are violins a single size?,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Violin,Are violas and cellos in the same family of instruments as violins?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Violin,Are violas and cellos in the same family of instruments as violins?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Violin,"Where does the word ""violin"" come from?",the Middle Latin word vitula,S09_set2_a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Violin,"Where does the word ""violin"" come from?",the Middle Latin word vitula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Violin,What is someone who makes violins called?,a luthier,S09_set2_a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Violin,What is someone who makes violins called?,a luthier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Violin,How many strings does a violin usually have?,four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Violin,How many strings does a violin usually have?,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Violin,What are violins made of?,different types of wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Violin,What are violins made of?,maple,hard,S09_set2_a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Violin,How long have people been making instruments like violins?,since ancient times,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Violin,How long have people been making instruments like violins?,since 1555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Violin,Whate is the usual pitch range of a violin?,from G3 to C8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Violin,Whate is the usual pitch range of a violin?,from G3 to C8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xylophone,Are xylophone bars made of rosewood?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xylophone,Is the xylophone a precursor to the vibraphone?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xylophone,Were ancient mallets made of copper?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xylophone,Where did the xylophone originate?,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xylophone,What is the earliest historical reference in Europe?,Arnold Schlick's Spiegel der Orgelmacher und Organisten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xylophone,How are western-style xylophones characterised?,by a bright,S09_set2_a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xylophone,Can a xylophone be 3 octaves?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xylophone,Can a short bar follow a long bar?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xylophone,Did vibraphones exist in 1930?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
